"Campaign_ID","Target_Audience","Age_Group","Customer_Type","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Spend","ROI","Location","Language","Clicks","Impressions","Customer_Segment","Date","Company","FullState"
220964,"Men","18-24","Men 18-24","Product Launch",60,"Facebook",0.06,13553.61,6.39,"Las Vegas","English",35707,107285,"Food",2022-01-11,"Nosh Nirvana","Nevada"
283690,"Men","25-34","Men 25-34","Market Expansion",30,"Pinterest",0.03,4195.64,0.988472368,"Austin","English",6211,21205,"Fashion",2022-06-27,"Silk & Style","Texas"
604623,"Men","35-44","Men 35-44","Increase Sales",60,"Pinterest",0.05,13378.52,1.381716348,"Los Angeles","French",20730,68482,"Food",2022-03-27,"Savor Street","California"
883978,"Men","18-24","Men 18-24","Market Expansion",45,"Instagram",0.02,8434.15,5.53,"Austin","French",22107,67002,"Food",2022-07-21,"Savor Street","Texas"
791243,"Men","25-34","Men 25-34","Market Expansion",45,"Instagram",0.1,10638.42,5.74,"Miami","Spanish",28095,84739,"Food",2022-06-22,"Savor Street","Florida"
826807,"Women","25-34","Women 25-34","Product Launch",45,"Pinterest",0.15,10970.52,0.480830139,"Los Angeles","English",17026,56420,"Food",2022-12-02,"Dine Divine","California"
595521,"Men","35-44","Men 35-44","Market Expansion",15,"Twitter",0.06,3593.2,0.79,"New York","English",8940,28001,"Fashion",2022-05-15,"Mode Maven","New York"
670892,"Women","35-44","Women 35-44","Increase Sales",30,"Pinterest",0.05,6836.39,1.362054149,"New York","Spanish",10425,34928,"Food",2022-09-19,"Gastronomy Guild","New York"
628501,"Women","35-44","Women 35-44","Brand Awareness",15,"Pinterest",0.12,2455.4,0.078648796,"Las Vegas","Spanish",3523,12455,"Fashion",2022-07-02,"Style Sphere","Nevada"
232018,"Men","35-44","Men 35-44","Market Expansion",15,"Facebook",0.02,3305.85,5.32,"Austin","Spanish",8175,25733,"Fashion",2022-03-11,"Runway Rebels","Texas"
208716,"Women","18-24","Women 18-24","Market Expansion",30,"Twitter",0.11,6241.48,6.22,"Miami","Spanish",16146,49345,"Fashion",2022-06-09,"Vogue Visions","Florida"
145914,"Women","25-34","Women 25-34","Brand Awareness",60,"Facebook",0.07,13342.79,4.63,"Austin","French",35212,105819,"Food",2022-12-22,"Feast Flavors","Texas"
134405,"Women","25-34","Women 25-34","Increase Sales",30,"Pinterest",0.11,7685.68,1.337029532,"Miami","French",11774,39321,"Food",2022-04-29,"Bistro Bliss","Florida"
427789,"Women","18-24","Women 18-24","Brand Awareness",15,"Facebook",0.06,500,0.64,"Miami","Spanish",1599,6255,"Fashion",2022-10-26,"Vogue Visions","Florida"
862844,"Men","25-34","Men 25-34","Increase Sales",60,"Instagram",0.07,12013.96,6.85,"New York","French",31806,95730,"Food",2022-04-13,"Nosh Nirvana","New York"
298777,"Women","35-44","Women 35-44","Increase Sales",15,"Twitter",0.09,2536.13,4.17,"Los Angeles","English",6201,19887,"Food",2022-08-22,"Savor Street","California"
607922,"Women","35-44","Women 35-44","Brand Awareness",45,"Twitter",0.08,9623.46,5.95,"Miami","English",25322,76524,"Fashion",2022-04-25,"Mode Maven","Florida"
759103,"Women","25-34","Women 25-34","Brand Awareness",15,"Twitter",0.11,3539.22,7.81,"Los Angeles","Spanish",8790,27555,"Fashion",2022-04-04,"Style Sphere","California"
369183,"Women","25-34","Women 25-34","Product Launch",45,"Pinterest",0.03,9688.61,0.530879373,"Miami","Spanish",14981,49760,"Fashion",2022-04-24,"Runway Rebels","Florida"
804758,"Men","35-44","Men 35-44","Product Launch",15,"Twitter",0.01,2501.65,7.73,"Austin","French",6115,19634,"Fashion",2022-04-25,"Fiber Fashion","Texas"
810278,"Women","18-24","Women 18-24","Product Launch",30,"Pinterest",0.04,6401.82,0.293145512,"Los Angeles","French",9742,32701,"Fashion",2022-02-17,"Trend Tailors","California"
711770,"Men","25-34","Men 25-34","Brand Awareness",60,"Pinterest",0.06,12906.52,0.005362418,"Las Vegas","English",20053,66276,"Fashion",2022-10-23,"Fiber Fashion","Nevada"
431211,"Men","18-24","Men 18-24","Brand Awareness",15,"Twitter",0.02,664.41,3.66,"Las Vegas","French",2316,8380,"Food",2022-03-05,"Gourmet Grove","Nevada"
450290,"Women","35-44","Women 35-44","Product Launch",60,"Facebook",0.02,14295.77,3.51,"Miami","French",37265,111900,"Fashion",2022-01-13,"Attire Artistry","Florida"
782226,"Men","18-24","Men 18-24","Increase Sales",15,"Twitter",0.04,3085.69,3.42,"New York","Spanish",7600,24033,"Fashion",2022-04-02,"Glam Garments","New York"
443223,"Women","35-44","Women 35-44","Market Expansion",30,"Facebook",0.14,6237.61,5.66,"Miami","French",16136,49316,"Fashion",2022-07-13,"Chic Couture","Florida"
980481,"Men","35-44","Men 35-44","Market Expansion",15,"Instagram",0.02,1639.21,6.23,"Las Vegas","French",4091,13637,"Food",2022-08-29,"Savor Street","Nevada"
859703,"Women","35-44","Women 35-44","Product Launch",45,"Pinterest",0.06,9897.69,0.479042667,"New York","English",15316,50854,"Fashion",2022-02-03,"Glam Garments","New York"
932947,"Women","18-24","Women 18-24","Market Expansion",45,"Instagram",0.14,10711.33,0.24,"Las Vegas","French",28294,85327,"Food",2022-12-02,"Palate Paradise","Nevada"
911201,"Women","25-34","Women 25-34","Product Launch",60,"Pinterest",0.13,11480.85,0.307445294,"New York","English",17848,59097,"Food",2022-11-05,"Palate Paradise","New York"
289455,"Women","18-24","Women 18-24","Increase Sales",15,"Instagram",0.05,1515.58,3.42,"Miami","Spanish",3840,12894,"Food",2022-12-02,"Dine Divine","Florida"
719259,"Women","25-34","Women 25-34","Increase Sales",30,"Facebook",0.09,6520.76,4.76,"Miami","French",16900,51580,"Fashion",2022-04-25,"Trend Tailors","Florida"
994871,"Women","35-44","Women 35-44","Brand Awareness",15,"Twitter",0.14,3806.16,7.76,"New York","Spanish",9513,29698,"Food",2022-10-17,"Epicurean Edge","New York"
816133,"Women","25-34","Women 25-34","Increase Sales",45,"Pinterest",0.13,8273.28,0.541604209,"Las Vegas","Spanish",12725,42414,"Food",2022-11-13,"Feast Flavors","Nevada"
541776,"Women","25-34","Women 25-34","Increase Sales",30,"Instagram",0.06,7089.73,3.63,"Los Angeles","English",18440,56139,"Fashion",2022-06-01,"Attire Artistry","California"
153351,"Women","18-24","Women 18-24","Brand Awareness",30,"Instagram",0.1,6653.97,1.88,"Austin","Spanish",17253,52624,"Fashion",2022-07-09,"Chic Couture","Texas"
840828,"Men","18-24","Men 18-24","Product Launch",30,"Twitter",0.1,4607.52,5.54,"Miami","Spanish",11702,36182,"Food",2022-08-19,"Gourmet Grove","Florida"
465924,"Women","35-44","Women 35-44","Market Expansion",15,"Instagram",0.09,1102.51,2.33,"Austin","Spanish",3049,10550,"Fashion",2022-11-15,"Vogue Visions","Texas"
679906,"Men","35-44","Men 35-44","Increase Sales",60,"Facebook",0.02,13517.4,3.79,"Los Angeles","French",35624,107038,"Food",2022-09-12,"Savor Street","California"
323422,"Men","25-34","Men 25-34","Increase Sales",60,"Twitter",0.07,12965,7.4,"Las Vegas","Spanish",34284,103071,"Food",2022-12-09,"Palate Paradise","Nevada"
173080,"Women","25-34","Women 25-34","Product Launch",15,"Instagram",0.08,2931.26,3.5,"New York","French",7197,22837,"Fashion",2022-11-13,"Runway Rebels","New York"
425194,"Women","18-24","Women 18-24","Increase Sales",15,"Pinterest",0.13,2297.61,0.689964438,"Las Vegas","English",3300,11727,"Fashion",2022-02-18,"Style Sphere","Nevada"
906326,"Men","18-24","Men 18-24","Brand Awareness",45,"Facebook",0.02,8530.26,6.11,"Austin","French",22372,67787,"Fashion",2022-08-25,"Runway Rebels","Texas"
838096,"Women","25-34","Women 25-34","Product Launch",15,"Instagram",0.07,3758.45,3.71,"Las Vegas","Spanish",9384,29317,"Food",2022-05-11,"Gastronomy Guild","Nevada"
596199,"Men","35-44","Men 35-44","Increase Sales",15,"Instagram",0.11,500,6.58,"Austin","Spanish",525,3074,"Food",2022-07-02,"Palate Paradise","Texas"
862902,"Men","18-24","Men 18-24","Brand Awareness",45,"Facebook",0.04,11241.17,0.03,"Austin","English",29739,89609,"Food",2022-09-23,"Epicurean Edge","Texas"
646709,"Women","25-34","Women 25-34","Market Expansion",15,"Twitter",0.08,500,6.88,"Los Angeles","French",1073,4699,"Food",2022-11-13,"Savor Street","California"
847852,"Women","35-44","Women 35-44","Brand Awareness",45,"Twitter",0.11,8578.71,7.48,"Los Angeles","Spanish",22504,68177,"Fashion",2022-03-06,"Vogue Visions","California"
311092,"Men","18-24","Men 18-24","Brand Awareness",30,"Facebook",0.08,6300.75,0.92,"Los Angeles","Spanish",16312,49836,"Fashion",2022-05-03,"Glam Garments","California"
959803,"Women","35-44","Women 35-44","Product Launch",30,"Instagram",0.11,7459.05,0.01,"New York","English",19427,59063,"Fashion",2022-01-27,"Silk & Style","New York"
906265,"Men","18-24","Men 18-24","Market Expansion",60,"Instagram",0.11,11995.03,4.12,"Los Angeles","Spanish",31755,95580,"Food",2022-05-08,"Palate Paradise","California"
695140,"Women","25-34","Women 25-34","Increase Sales",60,"Facebook",0.05,14036.02,0.59,"Las Vegas","Spanish",36744,110357,"Fashion",2022-12-13,"Glam Garments","Nevada"
488247,"Men","18-24","Men 18-24","Market Expansion",15,"Twitter",0.1,1630.78,2.51,"Los Angeles","French",4072,13582,"Food",2022-05-21,"Culinary Quest","California"
305770,"Men","18-24","Men 18-24","Brand Awareness",60,"Instagram",0.13,11943.57,0.01,"New York","Spanish",31624,95192,"Fashion",2022-05-24,"Mode Maven","New York"
597131,"Men","18-24","Men 18-24","Market Expansion",30,"Pinterest",0.09,7134.17,0.164447483,"New York","French",10902,36478,"Food",2022-11-04,"Feast Flavors","New York"
456309,"Men","35-44","Men 35-44","Brand Awareness",45,"Twitter",0.11,8952.71,0.45,"Austin","Spanish",23502,71134,"Fashion",2022-06-22,"Fiber Fashion","Texas"
403144,"Men","25-34","Men 25-34","Market Expansion",60,"Pinterest",0.09,13435.17,0.371794308,"Miami","French",20808,68735,"Fashion",2022-02-16,"Fiber Fashion","Florida"
971790,"Women","35-44","Women 35-44","Product Launch",60,"Pinterest",0.01,12866.33,1.063546219,"New York","English",19992,66078,"Food",2022-05-21,"Savor Street","New York"
591395,"Men","25-34","Men 25-34","Brand Awareness",45,"Twitter",0.12,9943.96,0.9,"Las Vegas","English",26196,79113,"Fashion",2022-08-30,"Style Sphere","Nevada"
165982,"Men","25-34","Men 25-34","Market Expansion",30,"Facebook",0.12,4528.37,5.28,"Las Vegas","English",11487,35544,"Fashion",2022-08-12,"Fiber Fashion","Nevada"
385605,"Women","18-24","Women 18-24","Market Expansion",60,"Facebook",0.02,12592.52,6.47,"Miami","Spanish",33326,100233,"Fashion",2022-12-12,"Mode Maven","Florida"
887416,"Men","25-34","Men 25-34","Brand Awareness",60,"Pinterest",0.14,15000,0.94914797,"Los Angeles","French",22962,75750,"Food",2022-03-14,"Feast Flavors","California"
535094,"Women","35-44","Women 35-44","Brand Awareness",45,"Instagram",0.08,8940.56,5.83,"New York","English",23471,71042,"Fashion",2022-03-23,"Silk & Style","New York"
568335,"Women","25-34","Women 25-34","Product Launch",45,"Instagram",0.04,10302.94,7.25,"Los Angeles","Spanish",27173,82008,"Food",2022-03-05,"Culinary Quest","California"
332865,"Women","18-24","Women 18-24","Market Expansion",30,"Pinterest",0.09,4985.64,1.195819194,"Austin","English",7476,25327,"Food",2022-06-21,"Bistro Bliss","Texas"
219191,"Men","18-24","Men 18-24","Brand Awareness",30,"Twitter",0.04,5259.71,4.55,"Austin","Spanish",13481,41452,"Food",2022-07-23,"Feast Flavors","Texas"
695944,"Men","25-34","Men 25-34","Brand Awareness",45,"Pinterest",0.05,11223.34,0.25739606,"Miami","English",17438,57764,"Food",2022-11-08,"Dine Divine","Florida"
328339,"Men","35-44","Men 35-44","Increase Sales",15,"Twitter",0.09,2156.23,1.5,"Las Vegas","English",5273,17139,"Fashion",2022-08-26,"Glam Garments","Nevada"
638535,"Women","18-24","Women 18-24","Brand Awareness",30,"Pinterest",0.05,4448.66,1.11180798,"Las Vegas","French",6617,22529,"Food",2022-05-05,"Bistro Bliss","Nevada"
385913,"Men","35-44","Men 35-44","Increase Sales",15,"Twitter",0.04,4006.56,3.04,"Austin","Spanish",10058,31311,"Food",2022-06-15,"Gastronomy Guild","Texas"
340954,"Women","18-24","Women 18-24","Market Expansion",60,"Instagram",0.14,15000,0.51,"Los Angeles","English",38870,116653,"Food",2022-02-14,"Epicurean Edge","California"
465050,"Women","18-24","Women 18-24","Product Launch",15,"Instagram",0.08,500,3.64,"Miami","French",1925,7223,"Fashion",2022-05-26,"Style Sphere","Florida"
597832,"Men","18-24","Men 18-24","Increase Sales",60,"Instagram",0.14,14207.5,3.12,"Las Vegas","English",37098,111405,"Fashion",2022-06-22,"Silk & Style","Nevada"
794584,"Women","18-24","Women 18-24","Product Launch",30,"Instagram",0.05,6037.89,1.23,"Los Angeles","Spanish",15604,47740,"Fashion",2022-01-06,"Vogue Visions","California"
561762,"Women","25-34","Women 25-34","Increase Sales",30,"Twitter",0.1,7367.2,1.55,"Las Vegas","English",19181,58336,"Food",2022-04-20,"Culinary Quest","Nevada"
806214,"Men","35-44","Men 35-44","Brand Awareness",60,"Instagram",0.15,12707.35,3.39,"Austin","Spanish",33626,101120,"Fashion",2022-06-15,"Glam Garments","Texas"
563948,"Men","18-24","Men 18-24","Brand Awareness",45,"Pinterest",0.05,7850.03,1.149344905,"Las Vegas","French",12042,40190,"Fashion",2022-10-21,"Chic Couture","Nevada"
321795,"Men","25-34","Men 25-34","Market Expansion",30,"Facebook",0.12,7366.3,1.97,"Austin","Spanish",19179,58328,"Fashion",2022-09-01,"Vogue Visions","Texas"
138861,"Men","35-44","Men 35-44","Market Expansion",60,"Pinterest",0.03,12719.75,0.720351473,"Miami","English",19768,65350,"Fashion",2022-06-04,"Glam Garments","Florida"
697981,"Women","25-34","Women 25-34","Increase Sales",30,"Instagram",0.13,4881.3,3.78,"Austin","French",12447,38390,"Food",2022-06-13,"Feast Flavors","Texas"
273921,"Men","25-34","Men 25-34","Product Launch",30,"Instagram",0.02,5553.62,4.19,"New York","Spanish",14276,43807,"Fashion",2022-08-09,"Mode Maven","New York"
339385,"Men","35-44","Men 35-44","Market Expansion",15,"Instagram",0.06,3080.41,2.64,"Miami","Spanish",7589,23998,"Food",2022-02-26,"Palate Paradise","Florida"
238865,"Women","18-24","Women 18-24","Increase Sales",30,"Twitter",0.08,4337.9,0.8,"Las Vegas","English",10963,33993,"Fashion",2022-10-20,"Mode Maven","Nevada"
752132,"Men","25-34","Men 25-34","Product Launch",45,"Instagram",0.02,8594.11,1.76,"Los Angeles","French",22544,68297,"Food",2022-01-23,"Epicurean Edge","California"
921909,"Men","18-24","Men 18-24","Increase Sales",60,"Facebook",0.03,12345.88,1.18,"New York","French",32684,98330,"Food",2022-08-03,"Feast Flavors","New York"
356937,"Women","35-44","Women 35-44","Increase Sales",30,"Twitter",0.1,4692.4,2.81,"Miami","Spanish",11935,36872,"Fashion",2022-11-12,"Silk & Style","Florida"
447539,"Men","35-44","Men 35-44","Product Launch",30,"Pinterest",0.05,6174.06,0.459380468,"New York","Spanish",9377,31516,"Food",2022-03-11,"Palate Paradise","New York"
971991,"Men","25-34","Men 25-34","Increase Sales",30,"Instagram",0.02,7523.42,3.3,"New York","English",19610,59606,"Food",2022-10-24,"Epicurean Edge","New York"
772392,"Men","18-24","Men 18-24","Brand Awareness",30,"Twitter",0.13,5812.78,2.45,"Las Vegas","French",14984,45904,"Fashion",2022-04-29,"Trend Tailors","Nevada"
841310,"Women","25-34","Women 25-34","Product Launch",15,"Twitter",0.14,3767.58,3.62,"New York","Spanish",9408,29388,"Food",2022-10-14,"Feast Flavors","New York"
624154,"Women","35-44","Women 35-44","Brand Awareness",45,"Pinterest",0.11,8474.43,0.775763124,"Los Angeles","French",13049,43470,"Food",2022-07-22,"Gastronomy Guild","California"
738523,"Men","18-24","Men 18-24","Increase Sales",45,"Twitter",0.03,7954.95,3.73,"New York","French",20790,63101,"Food",2022-06-18,"Bistro Bliss","New York"
960359,"Men","35-44","Men 35-44","Market Expansion",15,"Pinterest",0.02,3567.78,0.151935174,"Miami","English",5209,17943,"Food",2022-03-11,"Feast Flavors","Florida"
590314,"Men","25-34","Men 25-34","Increase Sales",15,"Facebook",0.15,3585.55,2.07,"New York","Spanish",8919,27938,"Fashion",2022-06-28,"Glam Garments","New York"
145962,"Women","18-24","Women 18-24","Product Launch",45,"Facebook",0.06,10291.93,1.28,"Austin","French",27143,81919,"Food",2022-01-11,"Gastronomy Guild","Texas"
831082,"Men","25-34","Men 25-34","Brand Awareness",45,"Twitter",0.09,11121.02,5.33,"Las Vegas","English",29409,88630,"Fashion",2022-04-15,"Silk & Style","Nevada"
669439,"Men","35-44","Men 35-44","Brand Awareness",60,"Instagram",0.07,13596.22,1.01,"New York","Spanish",35805,107576,"Food",2022-05-20,"Gastronomy Guild","New York"
263885,"Men","35-44","Men 35-44","Increase Sales",45,"Twitter",0.1,10760.27,2.54,"Las Vegas","English",28422,85707,"Fashion",2022-02-04,"Style Sphere","Nevada"
312354,"Men","25-34","Men 25-34","Market Expansion",15,"Pinterest",0.06,3543.23,0.244883751,"Las Vegas","English",5170,17817,"Food",2022-12-07,"Dine Divine","Nevada"
322861,"Women","18-24","Women 18-24","Increase Sales",45,"Twitter",0.05,10383.43,0.91,"New York","English",27393,82660,"Food",2022-01-03,"Savor Street","New York"
414184,"Women","35-44","Women 35-44","Brand Awareness",45,"Instagram",0.11,10999.12,3.69,"Los Angeles","Spanish",29066,87613,"Food",2022-05-21,"Bistro Bliss","California"
538700,"Women","25-34","Women 25-34","Brand Awareness",45,"Instagram",0.07,10990.5,4.97,"Los Angeles","English",29042,87544,"Food",2022-10-01,"Gastronomy Guild","California"
681882,"Men","25-34","Men 25-34","Increase Sales",30,"Pinterest",0.12,4967.8,0.945573025,"Las Vegas","Spanish",7447,25233,"Fashion",2022-04-14,"Fiber Fashion","Nevada"
549581,"Men","25-34","Men 25-34","Increase Sales",30,"Facebook",0.13,7168.75,3.49,"Miami","English",18657,56782,"Food",2022-03-24,"Nosh Nirvana","Florida"
681621,"Men","18-24","Men 18-24","Brand Awareness",45,"Facebook",0.07,8556.19,7.5,"Austin","Spanish",22440,67989,"Fashion",2022-06-12,"Mode Maven","Texas"
118773,"Men","35-44","Men 35-44","Product Launch",30,"Twitter",0.04,5650.33,2.93,"Las Vegas","English",14549,44613,"Food",2022-11-23,"Dine Divine","Nevada"
716210,"Men","18-24","Men 18-24","Brand Awareness",60,"Pinterest",0.02,15000,0.42720596,"Miami","English",22766,75111,"Fashion",2022-03-15,"Silk & Style","Florida"
644473,"Women","25-34","Women 25-34","Market Expansion",45,"Pinterest",0.06,8436.32,1.131470179,"Miami","Spanish",12987,43271,"Fashion",2022-08-17,"Attire Artistry","Florida"
722385,"Men","18-24","Men 18-24","Product Launch",45,"Pinterest",0.06,11097.48,0.432568378,"Austin","Spanish",17233,57097,"Fashion",2022-04-10,"Vogue Visions","Texas"
881160,"Men","25-34","Men 25-34","Product Launch",30,"Instagram",0.09,4421.63,7.93,"Las Vegas","French",11194,34677,"Food",2022-02-02,"Bistro Bliss","Nevada"
916991,"Women","25-34","Women 25-34","Product Launch",60,"Pinterest",0.12,11998.54,0.428993433,"Miami","French",18656,61730,"Food",2022-05-07,"Feast Flavors","Florida"
838827,"Women","35-44","Women 35-44","Product Launch",15,"Twitter",0.11,1571.5,7.61,"Miami","French",3957,13242,"Food",2022-02-14,"Feast Flavors","Florida"
310474,"Women","18-24","Women 18-24","Market Expansion",30,"Facebook",0.12,4964.78,1.96,"Los Angeles","English",12673,39058,"Fashion",2022-08-19,"Trend Tailors","California"
783642,"Women","25-34","Women 25-34","Increase Sales",30,"Twitter",0.13,6032.51,3.27,"New York","French",15590,47699,"Fashion",2022-03-18,"Style Sphere","New York"
793539,"Women","18-24","Women 18-24","Product Launch",60,"Facebook",0.04,11539.41,1.28,"Los Angeles","English",30549,92006,"Fashion",2022-03-24,"Trend Tailors","California"
616123,"Women","18-24","Women 18-24","Brand Awareness",60,"Pinterest",0.12,12618.57,0.091161104,"Miami","English",19614,64847,"Food",2022-08-06,"Feast Flavors","Florida"
810765,"Men","35-44","Men 35-44","Product Launch",15,"Instagram",0.08,2820.5,1.54,"New York","French",6906,21977,"Food",2022-10-14,"Dine Divine","New York"
958012,"Men","35-44","Men 35-44","Brand Awareness",60,"Twitter",0.14,14465.18,6.8,"Austin","French",37575,112818,"Food",2022-01-10,"Culinary Quest","Texas"
685863,"Men","35-44","Men 35-44","Product Launch",60,"Facebook",0.02,12669.84,7.32,"Austin","French",33531,100838,"Fashion",2022-02-08,"Fiber Fashion","Texas"
152994,"Women","25-34","Women 25-34","Market Expansion",15,"Pinterest",0.11,2583.6,0.269908368,"Miami","French",3710,13063,"Fashion",2022-03-08,"Vogue Visions","Florida"
822094,"Men","18-24","Men 18-24","Product Launch",60,"Instagram",0.11,11535.7,5.71,"Los Angeles","English",30538,91974,"Fashion",2022-12-13,"Runway Rebels","California"
753164,"Men","35-44","Men 35-44","Product Launch",45,"Instagram",0.08,10298.58,6.56,"New York","Spanish",27162,81975,"Food",2022-01-02,"Gourmet Grove","New York"
379942,"Men","25-34","Men 25-34","Market Expansion",15,"Twitter",0.11,500,6.13,"New York","English",1482,5910,"Fashion",2022-12-22,"Style Sphere","New York"
173828,"Women","18-24","Women 18-24","Increase Sales",15,"Twitter",0.07,3125.46,4.51,"Austin","Spanish",7707,24347,"Food",2022-03-09,"Savor Street","Texas"
329506,"Women","18-24","Women 18-24","Increase Sales",45,"Twitter",0.04,8878.56,0.2,"Las Vegas","English",23295,70520,"Food",2022-05-28,"Gastronomy Guild","Nevada"
849856,"Women","35-44","Women 35-44","Market Expansion",15,"Pinterest",0.04,710.08,0.176959791,"Austin","Spanish",1398,5535,"Fashion",2022-10-12,"Mode Maven","Texas"
908889,"Women","35-44","Women 35-44","Product Launch",45,"Instagram",0.14,10497.68,7.85,"Los Angeles","English",27710,83599,"Food",2022-03-05,"Dine Divine","California"
203232,"Men","18-24","Men 18-24","Brand Awareness",15,"Facebook",0.04,3927.92,1.73,"Austin","French",9842,30673,"Food",2022-07-07,"Culinary Quest","Texas"
506848,"Women","18-24","Women 18-24","Market Expansion",45,"Facebook",0.05,9870.6,5.46,"Las Vegas","English",26010,78561,"Fashion",2022-07-27,"Runway Rebels","Nevada"
757243,"Men","35-44","Men 35-44","Market Expansion",30,"Facebook",0.12,5647.32,6.28,"Austin","French",14538,44582,"Fashion",2022-06-27,"Chic Couture","Texas"
462642,"Men","35-44","Men 35-44","Brand Awareness",45,"Twitter",0.08,10269.28,4.45,"Miami","Spanish",27084,81744,"Food",2022-07-29,"Nosh Nirvana","Florida"
448222,"Men","18-24","Men 18-24","Increase Sales",45,"Twitter",0.06,8582.5,1.16,"Los Angeles","French",22513,68203,"Fashion",2022-02-26,"Glam Garments","California"
492149,"Men","25-34","Men 25-34","Market Expansion",45,"Twitter",0.14,11092.72,1.69,"New York","French",29328,88391,"Food",2022-10-01,"Palate Paradise","New York"
979903,"Women","35-44","Women 35-44","Increase Sales",30,"Instagram",0.05,4449.86,2.91,"New York","English",11272,34907,"Food",2022-04-09,"Culinary Quest","New York"
104969,"Women","25-34","Women 25-34","Increase Sales",15,"Facebook",0.07,500,1.75,"Las Vegas","French",753,3751,"Fashion",2022-12-26,"Chic Couture","Nevada"
528583,"Men","35-44","Men 35-44","Product Launch",60,"Instagram",0.09,11675.27,6.6,"Las Vegas","Spanish",30911,93079,"Fashion",2022-05-13,"Attire Artistry","Nevada"
543017,"Women","25-34","Women 25-34","Market Expansion",30,"Twitter",0.11,7313,2.85,"Las Vegas","Spanish",19043,57927,"Food",2022-11-23,"Gourmet Grove","Nevada"
684777,"Men","18-24","Men 18-24","Product Launch",60,"Twitter",0.12,14734.83,1.77,"Las Vegas","English",38020,114137,"Food",2022-06-10,"Epicurean Edge","Nevada"
202862,"Men","18-24","Men 18-24","Brand Awareness",15,"Pinterest",0.14,2919.17,0.235946388,"New York","English",4209,14688,"Fashion",2022-05-31,"Trend Tailors","New York"
779129,"Women","35-44","Women 35-44","Product Launch",60,"Instagram",0.11,13571.37,0.5,"Las Vegas","Spanish",35747,107404,"Fashion",2022-03-04,"Chic Couture","Nevada"
934833,"Women","18-24","Women 18-24","Brand Awareness",60,"Facebook",0.04,13190.27,4.77,"Los Angeles","Spanish",34847,104738,"Fashion",2022-10-10,"Chic Couture","California"
175208,"Women","25-34","Women 25-34","Market Expansion",30,"Twitter",0.06,5293.56,5.08,"Los Angeles","English",13574,41727,"Food",2022-10-04,"Epicurean Edge","California"
931417,"Men","18-24","Men 18-24","Product Launch",45,"Twitter",0.02,10916.03,1.91,"Los Angeles","French",28844,86957,"Food",2022-03-27,"Palate Paradise","California"
830499,"Women","18-24","Women 18-24","Brand Awareness",30,"Pinterest",0.08,7236.51,1.070696109,"Los Angeles","English",11064,37007,"Food",2022-12-06,"Feast Flavors","California"
498971,"Women","18-24","Women 18-24","Increase Sales",45,"Twitter",0.14,7825.49,6.74,"Las Vegas","English",20436,62052,"Food",2022-09-18,"Gourmet Grove","Nevada"
192731,"Women","35-44","Women 35-44","Brand Awareness",60,"Instagram",0.15,11641.53,1.71,"Los Angeles","French",30825,92825,"Fashion",2022-01-23,"Glam Garments","California"
612706,"Men","35-44","Men 35-44","Brand Awareness",45,"Twitter",0.06,9303.13,4.56,"New York","French",24443,73921,"Food",2022-08-10,"Palate Paradise","New York"
676319,"Men","25-34","Men 25-34","Increase Sales",60,"Instagram",0.05,12356,4.02,"Los Angeles","English",32712,98415,"Food",2022-09-30,"Epicurean Edge","California"
349138,"Men","25-34","Men 25-34","Brand Awareness",60,"Twitter",0.03,12981.52,5.81,"Los Angeles","Spanish",34332,103212,"Food",2022-10-28,"Feast Flavors","California"
904780,"Women","25-34","Women 25-34","Product Launch",15,"Pinterest",0.14,1986.65,0.875861592,"Los Angeles","French",2860,10294,"Fashion",2022-07-04,"Silk & Style","California"
302089,"Women","18-24","Women 18-24","Increase Sales",60,"Pinterest",0.15,14253.46,0.954510388,"Los Angeles","French",21840,72097,"Fashion",2022-10-22,"Runway Rebels","California"
180163,"Women","25-34","Women 25-34","Product Launch",45,"Pinterest",0.08,10754.13,0.09473605,"Las Vegas","Spanish",16682,55302,"Fashion",2022-04-01,"Glam Garments","Nevada"
464646,"Women","35-44","Women 35-44","Market Expansion",15,"Twitter",0.11,1203.94,3.07,"Las Vegas","Spanish",3231,11091,"Food",2022-10-12,"Epicurean Edge","Nevada"
775357,"Women","25-34","Women 25-34","Product Launch",60,"Pinterest",0.05,11880.91,0.168022428,"Austin","English",18473,61132,"Fashion",2022-01-03,"Runway Rebels","Texas"
799614,"Women","35-44","Women 35-44","Market Expansion",30,"Twitter",0.11,5347.58,3.19,"Austin","Spanish",13717,42151,"Food",2022-09-26,"Feast Flavors","Texas"
724778,"Women","18-24","Women 18-24","Brand Awareness",15,"Instagram",0.04,2454.4,7,"Austin","English",5996,19279,"Food",2022-03-11,"Epicurean Edge","Texas"
475576,"Women","35-44","Women 35-44","Product Launch",45,"Instagram",0.06,10547.24,2.56,"Los Angeles","English",27837,83974,"Fashion",2022-03-28,"Chic Couture","California"
557017,"Women","25-34","Women 25-34","Increase Sales",45,"Instagram",0.1,8382.83,4.49,"Los Angeles","English",21964,66579,"Food",2022-05-26,"Nosh Nirvana","California"
869789,"Men","35-44","Men 35-44","Product Launch",60,"Pinterest",0.03,11450.23,0.269908368,"Los Angeles","Spanish",17799,58936,"Food",2022-01-09,"Dine Divine","California"
